"X","Address","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","min.value.sent.to.contract","max.val.sent.to.contract","avg.value.sent.to.contract","total.transactions..including.tnx.to.create.contract","total.Ether.sent","total.ether.received","total.ether.sent.contracts","total.ether.balance","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.avg.time.between.sent.tnx","ERC20.avg.time.between.rec.tnx","ERC20.avg.time.between.rec.2.tnx","ERC20.avg.time.between.contract.tnx","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.min.val.sent.contract","ERC20.max.val.sent.contract","ERC20.avg.val.sent.contract","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name","ERC20.most.sent.token.type","ERC20_most_rec_token_type"
9667,1.34414810247685e+48,1,105654.48,6223.31,346429.78,2,27,0,10,2,0.302203,6.366482,2.191095,74.517344,3.492654,20.008512,0,0,0,26,0,0.02,0,-0.52980937,3,1.337,0,0,0,3,0,3,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,3," ","Blockwell say NOTSAFU"
3649,5.5285568879963e+47,0,0,0,15.43,1,2,0,2,1,0.258024,72.421917,33.045,30,78.486702,51.611059,0,0,0,5,59.80026269,151.8565381,0,0.002253089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,"0","0"
5475,8.31546441178042e+47,0,16597.75,112271.27,917999.92,8,10,0,6,2,0.001395,36.998735,8.966316,0,50,9.455595,0,0,0,15,466.2640838,303.998937,0,0.00315,2,2.105453063,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"None","SIPC"
2136,3.16646412218295e+47,0,162.92,0.17,326.13,2,3,0,3,2,28.478227,84.445676,33.666667,0.3,99.976052,50.499487,0,0,0,4,100.9989738,101.9653841,0,0.047508608,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,1.337,0,2500,0,0,0,0,0,1,"0","0"
7258,1.11191062460943e+48,0,15668.97,2539.9,430679.22,29,12,0,2,1,0.09,3.345,2.366667,0.196956,2.989391,0.3628,0,0,0,38,19.1659,0.77,0,0.0092177,11,1.337,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"None","Livepeer Token"
1272,1.83544630888165e+47,0,157.09,0.33,327.9,2,2,0,2,2,20.357273,66.637242,50.5,0.101837,87.896858,50.499508,0,0,0,3,100.998446,101,0,0.005941131,0,0,0,0,0,0,0,0,0,0,0,0,1.002569,0,149.527975,0,0,0,0,0,0,0,0,"0","0"
3968,6.04989420187686e+47,0,976.41,1030.48,707346.08,321,30,0,17,24,0.308,63,16.278883,0,301.61148,18.354235,0,0,0,357,9581.762624,9282.807741,0,2.932498692,740,3023996.158,772292.3686,0,8,38,0,36,0,0,0,0,0,0.135861,0,6e-04,100,0,0,0,0,3,36,"DRP Utility","FIFA.win"
2363,3.5007712611654e+47,0,0,0,9.97,1,1,0,1,1,8,5.03,12.149191,7.999447,5.498723,5.026956,0,0,0,2,0,1.9901443,0,-3.495527442,0,0,0,0,0,0,0,0,0,0,0,0,0.326702,0,0,0,33000,0,0,0,0,0,0,"0","0"
5086,7.69564348778021e+47,0,160.77,0.3,325.48,2,2,0,2,2,47.298612,51.451557,50.5,3.868258,100.956107,50.499508,0,0,0,4,100.9985715,101,0,0.001428506,0,0,0,0,0,0,0,0,0,0,0,0,0.363145,63.420697,0,0,4184.986,23.259344,0,0,0,0,0,"0","0"
4356,6.5928391632847e+47,0,0,2530.68,161339.72,0,84,1,2,0,0.001,0.335184,0.607,0,0.373918,0.122915,0,0,0,83,1.864412493,1.58,0,31.44866499,0,2.800623644,0,0,0,1,0,1,0,0,0,0,0.10586,0,322.746215,0,0,97053.33335,0,0,0,0,1,"0","0"
5633,8.57922563678757e+47,0,35.27,2614.98,1932152.23,451,3780,0,11,7,0.06109,107,0.472633,0.597789,95.736025,1.981194,0,0,0,4443,822.0087752,523.0869,0,0.000984218,8,712018.2797,0,0,0,7,0,7,0,0,0,0,0,0,0.483288,0,0,0,0,0,0,0,7,"None","Livepeer Token"
6444,9.8348774468691e+47,0,1390.69,10460.76,265510.48,13,27,0,5,14,0.100209,100,11.342021,0,249,50.203197,0,0,0,44,1110.293427,1210.690815,0,0.000471636,12,0,0,0,0,1,0,6,0,0,0,0,0.749512,0,0,0,0,0,0,0,0,0,6,"None","COPYTRACK"
628,8.50301990580792e+46,0,35647.27,150.32,20782.1,5,3,0,1,5,1,1,0,0.338695,0.403799,0.34833,0,0,0,10,7.24735525,0.16816991,0,0.000471636,3,98.92316122,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"None","MobileGo"
5091,7.71334985803494e+47,0,160.45,3.67,326.25,2,2,0,1,2,26.567756,40,20,1.65,110.91498,50.499487,0,0,0,5,100.9984519,101,0,125.419014,11,1e-10,0,0,0,1,0,1,0,0,0,0,0,22.148,0.6685,0,0,0,0,0,0,0,1,"None","Carrots"
4284,6.50019248178788e+47,0,27766.84,22375.54,331188.2,6,11,0,4,1,0.05,33.728194,6.856375,0.508723,34.999118,8.787314,0,0,0,17,100.9990158,819.765709,0,0.001554,9,0,20168.87426,0,1,1,0,1,0,0,0,0,1238.847622,188100,0,0,0,0.445626,0,0,0,6,1,"blockwell.ai KYC Casper Token","DCORP"
8112,2.9092516595279e+47,1,9172.79,538.88,302538.55,12,8,0,6,11,6.7e-05,1.527054,0.515606,1e-06,4.499891,1.198468,0,0,0,18,71.594,0.85,0,0.00273025,2,3.304798357,0,0,0,2,0,2,0,0,0,0,0,0,1.679146,0,0,0,0,0,0,0,2," ","Blockwell say NOTSAFU"
8489,5.31242425174236e+47,1,0,0,938.73,1,1,0,1,1,0.52,0.062111,0.22528,0,0,0.012375,0,0,0,2,0,66.88282538,0,0.00168,2,19803.38533,0,0,0,2,0,2,0,0,0,0,5,0,0.376255,0,0,0,0,0,0,0,2," ","Blockwell say NOTSAFU"
5839,8.91947720857098e+47,0,0,8089.49,133537.42,0,14,1,4,0,1.903715,50,5.10297,0,0,0,0,0,0,17,0,81.1,0,25.10861175,0,660.3039672,163.1950501,0,2,1,0,1,0,0,0,0,666,0,0,0,296935.582,0,0,0,0,1,1,"0","0"
1850,2.76470770069561e+47,0,0,382.88,1541.82,1,2,0,1,1,0.005,0.22,0.330406,0.2984,1.100936,0.998498,0,0,0,3,143.4064368,0.538451,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,"0","0"
1304,1.876192795634e+47,0,14303.01,24740.35,663716.47,9,39,0,4,9,0.037204,0.156296,0,0,0.284451,0.19946,0,0,0,52,15.56038109,0,0,0.000984218,148,39528.88084,0,0,10,48,0,50,0,0,0,0,0,0,0,0,0,2.153252,0,0,0,19,48,"None","Livepeer Token"
9339,1.11777896757843e+48,1,97647.91,20659.28,358723.53,8,3,0,3,3,0.00997,18.74,8.537133,0.000382,20,5.863,0,0,0,13,0,21.67211742,0,0.000487276,0,16695292.05,16688002,0,1,1,0,1,0,0,0,0,2e+05,250000,0,0,1.6e+07,0,0,0,0,11,1,"0","0"
4202,6.38442857538294e+47,0,164.72,0.84,319.88,2,2,0,2,2,8.567171,50.99895,20.009559,20.999454,82.999016,50.499508,0,0,0,3,100.9980078,224.1551375,0,0.003259418,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,100,77494.3245,0,0,0,0,0,"0","0"
6778,1.03302321881801e+48,0,160.54,0.33,327.12,2,2,0,2,2,20.558902,70.62276,50.5,0.01,99.426005,50.499286,0,0,0,5,100.998446,101,0,0.001554,0,0,206.1859061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170.861383,0,0,0,1,0,"0","0"
3623,5.50233478339108e+47,0,161.78,0.3,319.97,2,2,0,2,2,39.358664,36.999496,50.5,40,97.998974,50.499508,0,0,0,4,100.998488,38.43755436,0,0.001026218,0,0.708856687,0,0,0,1,0,1,0,0,0,0,0,0,0.52794,0,0,2678.945323,0,0,0,0,1,"0","0"
4360,6.60759614858805e+47,0,2.73,15964.22,224093.47,9,8,0,2,2,0.067874,1.363625,0,0.19922,4.921,0.87129,0,0,0,15,0.866990131,92.85843162,0,-12.0214319,2,86306.46191,0,0,0,2,0,2,0,0,0,0,0,0,764.527732,0,0,0,0,0,0,0,2,"None","www.pnztrust.com"
3794,5.76478888863064e+47,0,6031.75,203.93,553604.07,30,468,0,2,3,0.010176,21.5,9.012231,0,24.451853,6.024309,0,0,0,521,100.9985118,855.762163,0,0.00085,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0.912291,0,0,0,0,0,0,0,1,"None","COPYTRACK"
3659,5.54434281030359e+47,0,0,45353.87,130567.43,0,6,1,2,0,0,30,20.2,0,0,0,0,0,0,7,0,101,0,48.40227251,2,1.406330123,0,0,0,2,0,2,0,0,0,0,0,232269.4506,13.37,0,1097269.914,0,0,0,0,0,2,"None","OmiseGO"
7539,1.15968775332739e+48,0,15903.66,21665.85,476826.85,2,10,0,2,2,0.065,2,0.8687,0,2.177585,0.5745,0,0,0,12,3.890313054,0.6,0,0.001414909,8,0,5,0,2,5,0,5,0,0,0,0,0.605091,0,281000,0,0,0,0,0,0,1,5,"DCORP","bitqy"
4053,6.16604265135242e+47,0,0,1450.1,200117.58,0,137,1,4,0,0,0.502038,0.595,0,0,0.0995,0,0,0,136,0.99938,2.28602546,0,2.5909487,1,0,0,0,0,0,0,0,0,0,0,0,0.033682,1.022571,0,0,0,0,0,0,0,0,0,"None","None"
2533,3.75578212608644e+47,0,0,791.88,270209.42,0,337,1,6,0,0,1.155851,0.906488,0,1.003318,1.446152,0,0,0,368,0,2.918208732,0,84.94217602,3,2.993922328,0,0,0,3,0,3,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,3,"None","DATAcoin"
6339,9.67132185343589e+47,0,23.88,0.33,69.32,4,2,0,2,3,49.79658,55.581178,50.5,0,88.471173,25.249475,0,0,0,6,181.479587,197.1277182,0,-127.0757986,9,0,0,0,0,1,0,1,0,0,0,0,0,0,222.319601,0,5.552894,3361.722412,0,0,0,0,1,"None","Livepeer Token"
9685,1.35842780080252e+48,1,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0.198278,3.2697802,0,0.000984218,1,1.337,0,0,0,1,0,1,0,0,0,0,0,2.733667,0,0,0,0,0,0,0,0,1," ","Tronix"
900,1.26212756130864e+47,0,0,1462.57,228989.5,0,155,1,4,0,0,1.026556,0.002962,0,0.978439,0.554504,0,0,0,171,1.041114628,3.839726271,0,0.601309046,2,1.337,0,0,0,2,0,2,0,0,0,0,1.337,73.08679,0,0,1767.053864,0,0,0,0,0,2,"None","DATAcoin"
6248,9.54818947013342e+47,0,2.41,0,3.87,2,1,0,1,2,960.745806,1037.134475,1000.5,3.998559,1358.256007,666.999528,0,0,0,3,2000.998585,2001,0,0.001530218,0,0,0,0,0,0,0,0,0,0,0,0,0.993826,0,0,0,0,0,0,0,0,0,0,"0","0"
4410,6.6793447618215e+47,0,162.87,0,320.67,2,2,0,2,2,7.854977,75.998992,50.5,1,100.944016,50.499487,0,0,0,4,100.998446,101,0,0.040883305,0,22265.76617,0,0,0,1,0,1,0,0,0,0,6625.001484,0,0,0,0,0,0,0,0,0,1,"0","0"
8319,4.12815277254347e+47,1,0,0,2825.88,1,1,0,1,1,5,0,0.537683,4.005663,0,2.999114,0,0,0,2,24.55433785,29.22109986,0,0.057121869,2,573.8517285,0,0,0,2,0,2,0,0,0,0,0.015669,0,0,0,14871.27635,0,0,0,0,0,2," ","OmiseGO"
5686,8.65783588970058e+47,0,33.43,0,304.58,3,1,0,1,4,101,101,101,0.125,99.978843,33.666149,0,0,0,4,100.998446,115.2543787,0,0.001789548,0,1.337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"0","0"
8319,4.12815277254347e+47,1,306.12,0,325.17,2,1,0,1,2,0.0035,0,0.732683,0.548307,0,0.705002,0,0,0,3,1.244697349,2.02513796,0,0.00472595,2,2.83441749,0,0,0,2,0,2,0,0,0,0,0,0.551474,0,0,0,0,0,0,0,0,2," ","An Etheal Promo"
291,3.53150849791323e+46,0,0,1619.66,228998.5,1,2,0,2,1,0.4985,0.352959,0.859973,0.415,0,0.442795,0,0,0,4,41.30772933,13.00478983,0,0.002673327,5,0.5,0,0,0,5,0,1,0,0,0,0,0,0,1.608246,0,0,100,0,0,0,0,1,"None","Livepeer Token"
4084,6.21841844479163e+47,0,1640.14,6079.22,674170.15,155,91,0,51,60,0.200259,39.495,1.376389,0.0025,397.166784,31.791651,0,0,0,281,4488.596086,5797.144957,0,-25.35755275,6,1.762502856,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","Livepeer Token"
2648,3.95704068532115e+47,0,0,3754.18,229005.03,0,69,1,6,0,0.047,1.247152,0.186939,0,1.106842,0.662025,0,0,0,86,2.187378,2.32593252,0,48.17687541,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,0,0,0,0,0,0,0,0,0,"0","0"
120,9.4981461873902e+45,0,1449.95,920.14,254225.08,89,231,0,11,345,0.000116,25.373133,5.62153,0,69.999139,4.653928,0,0,0,286,100.9990158,101,0,0.001886545,99,114086.5889,1143.726713,0,7,61,0,66,0,0,0,0,11.704055,0,0.012513,0,0,0,0,0,0,19,62,"DRP Utility","Veritaseum"
1085,1.55883735666541e+47,0,0,15.95,40.97,1,2,0,2,1,0.194998,3.367565,0.7392,0.068713,7.242159,2.744369,0,0,0,3,2.339606277,27.75349197,0,0.029459049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,"0","0"
2144,3.18285276434753e+47,0,36.77,4933.56,29421.6,2,3,0,1,2,0.98,15.906607,9.2,1.445791,24,14.33821,0,0,0,4,1.607992902,18.32,0,0.016220615,0,0,0,0,0,0,0,0,0,0,0,0,0.226018,1.337,0,0,0,0,0,0,0,0,0,"0","0"
6531,9.92344341488769e+47,0,27.5,6168.68,299343.55,46,44,0,16,33,0,49.477281,8.563457,0.002559,44.770872,9.756171,0,0,0,94,51.78918916,1437.5282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,8.361219,0,0,0,0,0,0,0,0,"0","0"
7302,1.12130065219186e+48,0,544.56,6737.45,994620.28,46,86,0,39,7,0,124.995,0.472633,0,98.422197,1.30697,0,0,0,142,100.998446,46.30236276,0,0.002436965,8,728501.8534,5e-07,0,1,6,0,8,0,0,0,0,0,12.203631,0,0,0,0,0,0,0,1,8,"DCORP","OmiseGO"
6300,9.60233054024456e+47,0,75.97,898.6,231504.72,97,231,0,2,3,0.100003,3.329604,0.877702,0,2.541722,0.080238,0,0,0,322,4.994056727,170.5904097,0,0.00062,3,0,0,0,0,0,0,0,0,0,0,0,0,0.403529,0,0,100,0,0,0,0,0,0,"None","None"
5698,8.66802058490472e+47,0,1.06,900.75,1929.48,4,2,0,1,1,1,19.94,7.332983,0.999406,15.89202,7.539791,0,0,0,5,2.99916,442.5449378,0,0.01176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944101,0,0,0,0,0,0,0,0,0,"0","0"
6287,9.60233054024456e+47,0,25.42,8441.49,50804.7,4,4,0,4,4,0,1.368505,0.859344,0.009457,0,0,0,0,0,8,0.099418468,0,0,0.001428506,0,0,7335.2547,0,1,0,0,0,0,0,0,0,717.638,0,0,10000,0,100,0,0,0,1,0,"0","0"
6885,1.0537314561763e+48,0,22.62,0,67.15,4,1,0,1,3,101,101,101,0.330489,69.642385,25.249496,0,0,0,4,100.9990158,58.45951612,0,0.001764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0674,0,0,0,0,0,0,0,0,"0","0"
6737,1.02884362086237e+48,0,23.6,0,72.13,3,1,0,1,3,101,101,101,0.01,56.280371,33.666149,0,0,0,4,118.085764,32.82527,0,0.002567932,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,1.337,0,0,0,0,0,0,0,0,"0","0"
2522,3.76157983325363e+47,0,7.26,20794.23,312029.88,18,20,0,2,1,0.019812,8.52485,2.514352,0.099444,11,1.673275,0,0,0,39,15.87653969,4.14398698,0,0.114346012,0,0,0,0,0,0,0,0,0,0,0,0,0,604.302428,0,0,0,0,0,0,0,0,0,"0","0"
1841,2.7585531222123e+47,0,385.56,14464.98,77903.73,4,2,0,1,1,0.095,0.108226,1.1,0.001554,2.568097,0.775314,0,0,0,5,0.998939,4.54954715,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.441529,0,0,0,0,0,0,0,0,0,0,"0","0"
1963,2.94088242216756e+47,0,15092.45,2033.09,160707.1,4,3,0,2,3,0.01,0.239518,0.33711,0.036574,0.32448,0.075958,0,0,0,6,1.188467,1.999517,0,0.000441,5,0,543.53528,0,2,4,0,3,0,0,0,0,0,5418000,5000200,10000,100,0,0,0,0,1,2,"blockwell.ai KYC Casper Token","DCORP"
8560,5.84652824061965e+47,1,0,2906.7,383722.22,0,138,1,29,0,0.010011,0.058469,0.203622,0,0,0,0,0,0,139,12.00245681,4.92172128,0,30.38046637,5,0,0,0,0,5,0,1,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,1," ","Livepeer Token"
9142,9.82775762080519e+47,1,560.34,6686.35,35001.27,4,2,0,2,4,0.79,6.12616,4.564684,0.2,6.703921,5.349342,0,0,0,5,1.126250448,16.94037508,0,0.010098,1,1.337,0,0,0,1,0,1,0,0,0,0,0,0,74363.0226,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
3033,4.5271040015345e+47,0,4.03,7896.8,78297.17,8,7,0,2,7,1.349958,9.5,2.528333,1.499513,9.999461,1.719267,0,0,0,14,0.196703,9.777639579,0,0.359252221,0,0,0,0,0,0,0,0,0,0,0,0,0,497922.8406,244.678154,0,0,0,0,0,0,0,0,"0","0"
2691,4.0249849432212e+47,0,0,0,26.02,1,2,0,2,1,3.788,97.874825,50.5,4.61806,91.600806,51.611059,0,0,0,4,100.9990158,101,0,0.001893777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291241,0,0,0,0,0,0,"0","0"
2612,3.89250861354112e+47,0,157.6,0.5,312.95,2,2,0,2,2,45.443575,53.701388,50.5,50.326241,65,50.499508,0,0,0,4,100.998446,81.92452801,0,0.000984218,0,6.877180741,0,0,0,1,0,1,0,0,0,0,0.317841,0,0,0,0,0,0,0,0,0,1,"0","0"
2865,4.28995954684224e+47,0,131.11,698.55,213263.63,43,257,0,3,11,0.033484,0.392,1,0.008631,0.49958,0.076196,0,0,0,370,14.51081063,4.44066254,0,0.00062,0,1.337,148479.37,0,1,1,0,1,0,0,0,0,730,0,54279.94925,39322.2956,0,42.720275,0,0,0,1,1,"0","0"
2258,3.36948933279739e+47,0,125.71,126.37,860424.47,5766,4,0,4,556,0.00763,55.410987,19.75,0,20,3.49791,0,0,0,5358,6273.107141,1315.11,0,-4353.437711,3389,162829.6609,553578.0763,0,624,270,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,83,154,"Reputation","KickCoin"
5756,8.75642966489806e+47,0,107.53,0.6,309.53,3,2,0,2,3,46.213102,101,50.5,10,90.531,33.666149,0,0,0,5,100.9990158,101,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,100,0,0,0,0,0,"0","0"
6321,9.63100183798267e+47,0,21.63,0,43.42,3,1,0,1,3,101,101,101,8.973337,54.616874,33.666149,0,0,0,4,60.38932835,101,0,0.00244205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.557018,0,0,0,0,0,0,0,0,"0","0"
9067,9.32666400532179e+47,1,0,0,5555.97,1,1,0,1,1,0.059814,0.048703,0.532903,0.495,0.09938,0.415,0,0,0,2,8.284609548,0.1094,0,0.001886545,1,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,1.337,0,0,198670.4113,0,0,0,0,1," ","Blockwell say NOTSAFU"
7353,1.13017532926717e+48,0,4019.96,9854.21,776995.78,101,34,0,16,46,0,2500.49916,515.098463,0,2444.99937,559.322477,0,0,0,131,119135.6875,39503.56036,0,-111818.7023,110,55061.01604,0,0,41,30,0,39,0,0,0,0,0,0,1.337,1e-06,0,0,0,0,0,18,39,"None","Loopring"
5671,8.60351752824948e+47,0,0,0,414.68,1,1,0,1,1,10,1.091038,10,9.99,0.226167,9.299282,0,0,0,2,0,53.44056754,0,5e-04,0,1754.719929,286314,0,1,1,0,1,0,0,0,0,2858.609765,0,0,10775,0,4013.79679,0,0,0,2,1,"0","0"
3621,5.49864778502411e+47,0,3.38,0.73,69.65,3,2,0,2,3,16.600597,92.483789,50.5,0,54.94156,33.666149,0,0,0,5,100.998446,101,0,0.000861,34,0,0,0,0,24,0,25,0,0,0,0,0,0.01,13.37,0,0,0,0,0,0,0,25,"None","Insolar"
7522,1.15683084920572e+48,0,159.5,0,313.97,2,1,0,1,2,101,101,101,0.061361,97.999016,50.499508,0,0,0,3,100.99895,558.6370505,0,-471.4014855,0,1.337,0,0,0,1,0,1,0,0,0,0,0,0.847215,0.560792,0,0,0,0,0,0,0,1,"0","0"
6992,1.0682463734343e+48,0,157.89,0,322.62,2,1,0,1,2,101,101,101,0.1,100.335989,50.499487,0,0,0,3,100.9990158,27,0,0.006046015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452327,1.337,0,0,0,0,0,0,0,0,"0","0"
3590,5.4400545040524e+47,0,21.63,8172.09,59269.58,5,19,0,2,5,0.99,4.995,7.174083,0,13.265,5.136689,0,0,0,27,0,0,0,0.019958048,34,1.337,438852.9105,0,2,24,0,17,0,0,0,0,0,0,0,8.701458,0,51672.69966,0,0,0,3,16,"TheDAO","DATAcoin"
451,6.08136892508975e+46,0,25.94,0,72.55,3,1,0,1,3,101,101,101,0.628407,79.179094,33.666149,0,0,0,4,100.998446,22,0,-2.972428383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
5717,8.69724317487521e+47,0,3.69,2733.13,13017.07,5,5,0,1,1,0.1,0.671508,0.842743,0.774912,5.012288,1.648493,0,0,0,12,5.672738524,7.13282999,0,5.893079808,4,3.799237535,0,0,0,4,0,4,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,4,"None","BigBang Game Coin Token"
2696,4.02438972573898e+47,0,16.97,14.58,66.53,3,2,0,1,3,0.1,100.443692,27.125,0,51.585462,16.786699,0,0,0,5,100.9985118,101,0,0,9,0,0,0,0,4,0,4,0,0,0,0,0,600,0,0,0,0,0,0,0,0,4,"None","Livepeer Token"
6747,1.02748259361863e+48,0,33.18,1742.35,305166.53,73,122,0,3,1,0,1.005665,0.327864,0.495149,0.024483,0.593054,0,0,0,203,28.16306,12.65757756,0,0,0,102471.0752,0,0,0,1,0,1,0,0,0,0,75374,1.21471,0,0,0,0,0,0,0,0,1,"0","0"
2677,3.9944301687331e+47,0,3.85,1249.65,1290435.98,797,876,0,9,1,0.010033,123.03,2.718987,0.059016,226.928421,2.481692,0,0,0,1661,579.7740131,401.2652565,0,0.003297195,1,6.6e-11,0,0,0,1,0,1,0,0,0,0,0,777777,0,0,0,0,0,0,0,0,1,"None","WisePlat Token"
6384,9.7178261344316e+47,0,18445.13,13148.02,228144.85,7,7,0,7,2,0.362768,10,6.987683,0,8.700598,3.197276,0,0,0,14,0,0.21763293,0,0.128131221,9,289.6642792,0,0,0,6,0,9,0,0,0,0,0.009465,20180.614,0,0,7744.574,0,0,0,0,0,9,"None","Loopring"
8870,7.8941658913933e+47,1,0,0,0,0,0,0,0,0,0,0.5,0.449536,0.54778,0,0.25,0,0,0,1,0,11.2625924,0,0.002210436,1,1.337,12869.8576,0,1,1,0,1,0,0,0,0,462.21,0,1.805081,2000,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","Lino"
8558,5.88777359959587e+47,1,0,0,0,0,0,0,0,0,0,10,0.843243,0,0,0,0,0,0,1,0,11.31897437,0,0.001554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9246.32877,0,0,0,0,0," "," "
3621,5.50498956674894e+47,0,19.84,170.06,569106.3,2377,2769,0,1,1,0.744318,289.134345,3.040569,0,2021.1,25.442303,0,0,0,5332,24662.91081,25513.31777,0,0.062769,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,888,14.063337,0,0,0,0,5,"None","Livepeer Token"
1853,2.75621019813011e+47,0,4.5,2502.19,4498.28,2,2,0,2,1,0.737947,0.002133,0,0.49958,0.173287,0.363385,0,0,0,5,0,2.2,0,0.016613664,0,0,0,0,0,0,0,0,0,0,0,0,0.112236,1.337,0,0,0,0,0,0,0,0,0,"0","0"
8247,3.74221970416923e+47,1,0,435.35,91658.82,1,25,0,23,1,0.099266,1.005306,0.642346,8.91,3.818028,9.206806,0,0,0,28,0,9.66323853,0,-24.92204001,1,6305.173901,0,0,0,1,0,1,0,0,0,0,4933.210526,2.00222,1935.265611,0,0,0,0,0,0,0,1," ","blockwell.ai KYC Casper Token"
190,1.84767932250794e+46,0,0,3396.11,244519.93,1,5,0,2,1,0,0.744375,0.4629,4.2843,0.2966,2.996956,0,0,0,6,29.32215911,33.67675746,0,0.000441,5,0,0,0,0,5,0,4,0,0,0,0,0.328098,0,0,0,0,0,0,0,0,0,4,"None","Livepeer Token"
6903,1.05694837788557e+48,0,19.82,0,72.05,3,1,0,1,3,101,101,101,2,99.99958,33.665859,0,0,0,4,100.9989738,101,0,0.001026218,0,1e-12,0,0,0,1,0,1,0,0,0,0,0.423183,0,27528.82039,0,0,180856.4926,0,0,0,0,1,"0","0"
1528,2.24445694985518e+47,0,14.76,0,43.33,3,1,0,1,3,101,101,101,0.05,51.991678,33.666171,0,0,0,4,527.2997019,479.993008,0,0.001530218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
3766,5.71026200531289e+47,0,0,588.05,1334.17,1,2,0,2,1,0.5,6,1.879351,2.99,5,3.608269,0,0,0,4,0.998481413,2.14006902,0,0.001414909,0,0,0,0,0,0,0,0,0,0,0,0,0.646588,1500,492.494629,0,0,0,0,0,0,0,0,"0","0"
1945,2.89825640592895e+47,0,2.14,240.45,369.67,3,2,0,2,1,4.618511,1.3444,0,3.999496,9.243864,4.764894,0,0,0,6,36.0783452,29.30656763,0,187.3615393,11,4.055667575,0,0,0,1,0,1,0,0,0,0,0,1074.295859,100,0,1e+06,100,0,0,0,0,1,"None","Livepeer Token"
3861,5.84157075409455e+47,0,3.24,102.84,131.77,3,2,0,2,3,10,54.657209,50.5,9.999004,81.032101,33.666165,0,0,0,5,100.9989738,101,0,0.002415,0,2032.994301,0,0,0,1,0,1,0,0,0,0,1500,0.072145,0,10.302806,7045.0088,0,0,0,0,0,1,"0","0"
5645,8.58761510590244e+47,0,13.06,1892.26,25955.37,12,13,0,2,14,1,1496.13325,1118.880598,3.765444,1459.9979,501.004543,0,0,0,26,2000.997642,2001,0,0.0021,0,0,87.2713157,0,1,0,0,0,0,0,0,0,0,6,0.723313,0,0,0,0,0,0,1,0,"0","0"
